config,combo_count,wheel_count,cartwheel_first_count
D6942,0,0,47
D6943,0,0,24
D6944,0,0,11
D6945,0,0,155
D6946,0,0,85
D6947,0,0,26
D6948,0,0,72
D6949,0,0,0
D6950,0,0,0
D6951,0,0,9
D6952,0,0,84
D6953,0,0,655
D6954,0,0,0
D6955,0,0,0
D6956,0,0,23
D6957,0,0,0
D6958,0,0,130
D6959,0,0,332
D6960,0,0,0
D6961,0,0,0
D6962,0,0,24
D6963,0,0,3
D6964,0,0,38
D6965,0,0,0
D6966,0,0,0
D6967,0,0,0
D6968,0,0,0
D6969,0,0,131
D6970,0,0,0
D6971,0,0,0
D6972,0,0,5
D6973,0,0,15
D6974,0,0,6
D6975,0,0,67
D6976,0,0,60
D6977,0,0,31
D6978,0,0,160
D6979,0,0,4
D6980,0,0,240
D6981,0,0,195
D6982,0,0,0
D6983,0,0,46
D6984,0,0,84
D6985,0,0,39
D6986,0,0,16
D6987,0,0,0
D6988,0,0,0
D6989,0,0,0
D6990,0,0,11
D6991,0,0,2
D6992,0,0,2
D6993,0,0,0
D6994,0,0,41
D6995,0,0,88
D6996,0,0,9
D6997,0,0,4
D6998,0,0,0
D6999,0,0,2
D7000,0,0,99
D7001,0,0,106
D7002,0,0,0
D7003,0,0,0
D7004,0,0,65
D7005,0,0,2
D7006,0,0,0
D7007,0,0,33
D7008,0,0,27
D7009,0,0,0
D7010,0,0,0
D7011,0,0,59
D7012,0,0,0
D7013,0,0,0
D7014,0,0,8
D7015,0,0,2
D7016,0,0,10
D7017,0,0,0
D7018,0,0,0
D7019,0,0,2
D7020,0,0,0
D7021,0,0,0
D7022,0,0,0
D7023,0,0,0
D7024,0,0,0
D7025,0,0,282
D7026,0,0,191
D7027,0,0,933
D7028,0,0,16
D7029,0,0,28
D7030,0,0,32
D7031,0,0,447
D7032,0,0,68
D7033,0,0,42
D7034,0,0,12
D7035,0,0,0
D7036,0,0,0
D7037,0,0,12
D7038,0,0,0
D7039,0,0,0
D7040,0,0,9
D7041,0,0,92
D7042,0,0,73
D7043,0,0,12
D7044,0,0,0
D7045,0,0,29
D7046,0,0,0
D7047,0,0,0
D7048,0,0,0
D7049,0,0,17
D7050,0,0,37
D7051,0,0,42
D7052,0,0,68
D7053,0,0,13
D7054,0,0,76
D7055,0,0,185
D7056,0,0,99
D7057,0,0,154
D7058,0,0,10
D7059,0,0,8
D7060,0,0,12
D7061,0,0,23
D7062,0,0,120
D7063,0,0,0
D7064,0,0,33
D7065,0,0,12
D7066,0,0,172
D7067,0,0,10
D7068,0,0,122
D7069,0,0,147
D7070,0,0,27
D7071,0,0,10
D7072,0,0,58
D7073,0,0,0
D7074,0,0,0
D7075,0,0,0
D7076,0,0,68
D7077,0,0,14
D7078,0,0,9
D7079,0,0,59
D7080,0,0,9
D7081,0,0,59
D7082,0,0,44
D7083,0,0,83
D7084,0,0,61
D7085,0,0,34
D7086,0,0,7
D7087,0,0,42
D7088,0,0,0
D7089,0,0,0
D7090,0,0,0
D7091,0,0,10
D7092,0,0,16
D7093,0,0,0
D7094,0,0,27
D7095,0,0,0
D7096,0,0,12
D7097,0,0,4
D7098,0,0,8
D7099,0,0,0
D7100,0,0,0
D7101,0,0,7
D7102,0,0,0
D7103,0,0,10
D7104,0,0,164
D7105,0,0,97
D7106,0,0,2
D7107,0,0,3
D7108,0,0,10
D7109,0,0,20
D7110,0,0,2
D7111,0,0,4
D7112,0,0,1
D7113,0,0,361
D7114,0,0,49
D7115,0,0,283
D7116,0,0,145
D7117,0,0,0
D7118,0,0,176
D7119,0,0,20
D7120,0,0,6
D7121,0,0,14
D7122,0,0,60
D7123,0,0,15
D7124,0,0,104
D7125,0,0,3
D7126,0,0,0
D7127,0,0,43
D7128,0,0,0
D7129,0,0,148
D7130,0,0,21
D7131,0,0,0
D7132,0,0,334
D7133,0,0,0
D7134,0,0,60
D7135,0,0,19
D7136,0,0,80
D7137,0,0,5
D7138,0,0,62
D7139,0,0,29
D7140,0,0,40
D7141,0,0,25
D7142,0,0,14
D7143,0,0,0
D7144,0,0,0
D7145,0,0,141
D7146,0,0,5
D7147,0,0,0
D7148,0,0,0
D7149,0,0,22
D7150,0,0,33
D7151,0,0,3
D7152,0,0,71
D7153,0,0,23
D7154,0,0,54
D7155,0,0,0
D7156,0,0,8
D7157,0,0,38
D7158,0,0,25
D7159,0,0,15
D7160,0,0,0
D7161,0,0,4
D7162,0,0,0
D7163,0,0,5
D7164,0,0,29
D7165,0,0,2
D7166,0,0,0
D7167,0,0,3
D7168,0,0,0
D7169,0,0,0
D7170,0,0,0
D7171,0,0,10
D7172,0,0,9
D7173,0,0,7
D7174,0,0,1
D7175,0,0,11
D7176,0,0,2
D7177,0,0,46
D7178,0,0,12
D7179,0,0,17
D7180,0,0,22
D7181,0,0,13
D7182,0,0,8
D7183,0,0,4
D7184,0,0,8
D7185,0,0,1
D7186,0,0,9
D7187,0,0,8
D7188,0,0,4
D7189,0,0,14
D7190,0,0,84
D7191,0,0,0
D7192,0,0,0
D7193,0,0,0
D7194,0,0,1
D7195,0,0,2
D7196,0,0,31
D7197,0,0,12
D7198,0,0,24
D7199,0,0,0
D7200,0,0,0
D7201,0,0,0
D7202,0,0,1
D7203,0,0,0
D7204,0,0,0
D7205,0,0,10
D7206,0,0,28
D7207,0,0,1
D7208,0,0,0
D7209,0,0,1
D7210,0,0,3
D7211,0,0,6
D7212,0,0,0
D7213,0,0,5
D7214,0,0,5
D7215,0,0,11
D7216,0,0,8
D7217,0,0,6
D7218,0,0,0
D7219,0,0,0
D7220,0,0,0
D7221,0,0,0
D7222,0,0,2
D7223,0,0,13
D7224,0,0,3
D7225,0,0,8
D7226,0,0,0
D7227,0,0,0
D7228,0,0,5
D7229,0,0,0
D7230,0,0,4
D7231,0,0,6
D7232,0,0,2
D7233,0,0,2
D7234,0,0,0
D7235,0,0,2
D7236,0,0,1
D7237,0,0,127
D7238,0,0,163
D7239,0,0,44
D7240,0,0,170
D7241,0,0,60
D7242,0,0,18
D7243,0,0,26
D7244,0,0,38
D7245,0,0,97
D7246,0,0,29
D7247,0,0,43
D7248,0,0,54
D7249,0,25,0
D7250,0,0,830
D7251,0,5,0
D7252,0,5,0
D7253,0,0,221
D7254,0,0,37
D7255,0,0,102
D7256,0,0,222
D7257,0,0,74
D7258,0,8,0
D7259,0,0,35
D7260,0,0,109
D7261,0,0,66
D7262,0,0,62
D7263,0,0,116
D7264,0,0,68
D7265,0,0,19
D7266,0,0,116
D7267,0,0,47
D7268,0,0,65
D7269,0,0,31
D7270,0,0,94
D7271,0,0,111
D7272,0,0,13
D7273,0,0,65
D7274,0,0,36
D7275,0,0,17
D7276,0,0,264
D7277,0,0,124
D7278,0,0,21
D7279,0,0,27
D7280,0,0,25
D7281,0,0,20
D7282,0,0,139
D7283,0,0,41
D7284,0,0,56
D7285,0,0,37
D7286,0,0,39
D7287,0,0,19
D7288,0,0,84
D7289,0,0,43
D7290,0,0,13
D7291,0,0,2
D7292,0,0,61
D7293,0,0,54
D7294,0,0,122
D7295,0,0,55
D7296,0,0,3
D7297,0,0,43
D7298,0,0,657
D7299,0,0,54
D7300,0,0,249
D7301,0,10,0
D7302,0,0,131
D7303,0,0,398
D7304,0,0,1147
D7305,0,0,1995
D7306,0,0,94
D7307,0,9,0
D7308,0,0,56
D7309,0,0,654
D7310,0,0,24
D7311,0,0,19
D7312,0,0,49
D7313,0,0,52
D7314,0,0,38
D7315,0,0,61
D7316,0,0,23
D7317,0,0,92
D7318,0,0,14
D7319,0,0,134
D7320,0,0,39
D7321,0,0,124
D7322,0,0,155
D7323,0,0,95
D7324,0,0,74
D7325,0,0,330
D7326,0,0,18
D7327,0,0,8
D7328,0,0,154
D7329,0,0,392
D7330,0,0,293
D7331,0,0,137
D7332,0,0,102
D7333,0,0,341
D7334,0,0,5
D7335,0,0,63
D7336,0,0,10
D7337,0,0,13
D7338,0,0,12
D7339,0,0,42
D7340,0,0,72
D7341,0,0,10
D7342,0,0,55
D7343,0,0,47
D7344,0,0,55
D7345,0,0,94
D7346,0,0,12
D7347,0,0,31
D7348,0,0,37
D7349,0,0,105
D7350,0,0,21
D7351,0,0,8
D7352,0,0,85
D7353,0,0,14
D7354,0,0,27
D7355,0,0,93
D7356,0,0,16
D7357,0,0,81
D7358,0,0,45
D7359,0,0,58
D7360,0,0,22
D7361,0,0,25
D7362,0,0,23
D7363,0,0,7
D7364,0,0,36
D7365,0,0,33
D7366,0,0,9
D7367,0,0,12
D7368,0,0,216
D7369,0,0,50
D7370,0,0,8
D7371,0,0,4
D7372,0,0,49
D7373,0,0,43
D7374,0,0,17
D7375,0,0,16
D7376,0,0,26
D7377,0,0,12
D7378,0,0,19
D7379,0,0,30
D7380,0,0,6
D7381,0,0,30
D7382,0,0,36
D7383,0,0,340
D7384,0,0,135
D7385,0,0,11
D7386,0,0,291
D7387,0,0,549
D7388,0,0,26
D7389,0,0,237
D7390,0,0,116
D7391,0,1,0
D7392,0,0,90
D7393,0,1,0
D7394,0,0,143
D7395,0,0,164
D7396,0,0,145
D7397,0,0,250
D7398,0,1,0
D7399,0,0,59
D7400,0,0,253
D7401,0,0,257
D7402,0,0,23
D7403,0,0,216
D7404,0,0,15
D7405,0,0,112
D7406,0,0,95
D7407,0,0,214
D7408,0,0,78
D7409,0,0,64
D7410,0,0,219
D7411,0,0,557
D7412,0,0,0
D7413,0,0,255
D7414,0,0,18
D7415,0,0,58
D7416,0,0,56
D7417,0,0,20
D7418,0,0,15
D7419,0,0,15
D7420,0,0,62
D7421,0,0,15
D7422,0,0,33
D7423,0,0,30
D7424,0,0,100
D7425,0,0,11
D7426,0,0,112
D7427,0,0,76
D7428,0,0,10
D7429,0,0,6
D7430,0,0,18
D7431,0,0,6
D7432,0,0,2
D7433,0,0,0
D7434,0,0,4
D7435,0,0,9
D7436,0,0,50
D7437,0,0,29
D7438,0,0,86
D7439,0,0,3
D7440,0,0,15
D7441,0,0,29
D7442,0,0,5
D7443,0,0,22
D7444,0,0,0
D7445,0,0,22
D7446,0,0,135
D7447,0,0,50
D7448,0,0,8
D7449,0,0,39
D7450,0,0,32
D7451,0,0,14
D7452,0,0,9
D7453,0,0,4
D7454,0,0,34
D7455,0,0,13
D7456,0,0,7
D7457,0,0,2
D7458,0,0,13
D7459,0,0,4
D7460,0,0,34
D7461,0,0,18
D7462,0,0,6
D7463,0,0,7
D7464,0,0,36
D7465,0,0,3
D7466,0,0,21
D7467,0,0,22
D7468,0,0,0
D7469,0,0,231
D7470,0,1,0
D7471,0,1,0
D7472,0,1,0
D7473,0,2,0
D7474,0,1,0
D7475,0,0,95
D7476,0,0,705
D7477,0,2,0
D7478,0,2,0
D7479,0,0,108
D7480,0,0,9
D7481,0,0,17
D7482,0,0,26
D7483,0,0,0
D7484,0,0,64
D7485,0,0,42
D7486,0,0,8
D7487,0,0,1
D7488,0,0,13
D7489,0,0,189
D7490,0,0,27
D7491,0,0,9
D7492,0,0,277
D7493,0,0,58
D7494,0,0,127
D7495,0,0,19
D7496,0,0,6
D7497,0,0,65
D7498,0,0,17
D7499,0,0,225
D7500,0,0,15
D7501,0,0,8
D7502,0,0,90
D7503,0,0,499
D7504,0,0,62
D7505,0,0,18
D7506,0,0,2
D7507,0,0,54
D7508,0,0,13
D7509,0,0,57
D7510,0,0,2
D7511,0,0,20
D7512,0,0,47
D7513,0,0,5
D7514,0,0,36
D7515,0,0,16
D7516,0,0,13
D7517,0,0,12
D7518,0,0,4
D7519,0,0,119
D7520,0,0,0
D7521,0,0,12
D7522,0,0,143
D7523,0,0,37
D7524,0,0,7
D7525,0,0,2
D7526,0,0,23
D7527,0,0,0
D7528,0,0,39
D7529,0,0,14
D7530,0,0,3
D7531,0,0,4
D7532,0,0,6
D7533,0,0,23
D7534,0,0,20
D7535,0,0,12
D7536,0,0,3
D7537,0,0,5
D7538,0,0,5
D7539,0,0,12
D7540,0,0,2
D7541,0,2,0
D7542,0,0,24
D7543,0,0,19
D7544,0,0,25
D7545,0,0,16
D7546,0,0,15
D7547,0,0,32
D7548,0,0,7
D7549,0,0,2
D7550,0,0,2
D7551,0,0,17
D7552,0,0,23
D7553,0,0,33
D7554,0,0,93
D7555,0,0,2
D7556,0,0,0
D7557,0,0,0
D7558,0,0,2
D7559,0,0,2
D7560,0,0,6
D7561,0,0,0
D7562,0,0,1
D7563,0,0,3
D7564,0,0,229
D7565,0,0,630
D7566,0,0,113
D7567,0,0,236
D7568,0,0,32
D7569,0,0,100
D7570,0,0,964
D7571,0,0,325
D7572,0,0,1268
D7573,0,0,462
D7574,0,0,530
D7575,0,0,274
D7576,0,0,87
D7577,0,0,201
D7578,0,0,1214
D7579,0,0,920
D7580,0,0,584
D7581,0,0,1020
D7582,0,0,5
D7583,0,0,27
D7584,0,0,163
D7585,0,0,277
D7586,0,0,114
D7587,0,0,65
D7588,0,0,90
D7589,0,0,107
D7590,0,0,53
D7591,0,0,121
D7592,0,0,18
D7593,0,0,110
D7594,0,0,12
D7595,0,0,120
D7596,0,0,718
D7597,0,0,67
D7598,0,0,9
D7599,0,0,72
D7600,0,0,36
D7601,0,0,144
D7602,0,0,194
D7603,0,0,197
D7604,0,0,13
D7605,0,0,14
D7606,0,0,124
D7607,0,0,95
D7608,0,0,104
D7609,0,0,17
D7610,0,0,355
D7611,0,0,190
D7612,0,0,9
D7613,0,0,5
D7614,0,0,751
D7615,0,0,36
D7616,0,0,84
D7617,0,0,559
D7618,0,0,159
D7619,0,0,18
D7620,0,0,75
D7621,0,0,101
D7622,0,0,86
D7623,0,0,183
D7624,0,0,44
D7625,0,0,65
D7626,0,0,229
D7627,0,0,77
D7628,0,0,251
D7629,0,0,156
D7630,0,0,269
D7631,0,0,438
D7632,0,0,91
D7633,0,0,134
D7634,0,0,270
D7635,0,0,107
D7636,0,0,203
D7637,0,0,185
D7638,0,0,101
D7639,0,0,52
D7640,0,0,164
D7641,0,0,81
D7642,0,0,21
D7643,0,0,20
D7644,0,0,2
D7645,0,0,15
D7646,0,0,106
D7647,0,0,128
D7648,0,0,0
D7649,0,0,15
D7650,0,0,114
D7651,0,0,64
D7652,0,0,0
D7653,0,0,39
D7654,0,0,11
D7655,0,0,9
D7656,0,0,27
D7657,0,0,82
D7658,0,0,16
D7659,0,0,33
D7660,0,0,24
D7661,0,0,266
D7662,0,0,32
D7663,0,0,131
D7664,0,0,34
D7665,0,0,93
D7666,0,0,70
D7667,0,0,65
D7668,0,0,10
D7669,0,0,22
D7670,0,0,77
D7671,0,0,47
D7672,0,0,39
D7673,0,0,32
D7674,0,0,63
D7675,0,0,66
D7676,0,0,150
D7677,0,0,654
D7678,0,0,82
D7679,0,0,63
D7680,0,0,55
D7681,0,0,23
D7682,0,0,15
D7683,0,0,16
D7684,0,0,62
D7685,0,0,35
D7686,0,0,0
D7687,0,0,48
D7688,0,0,15
D7689,0,0,272
D7690,0,0,4
D7691,0,0,23
D7692,0,0,34
D7693,0,0,1
D7694,0,0,14
D7695,0,0,0
D7696,0,0,5
D7697,0,0,19
D7698,0,0,158
D7699,0,0,57
D7700,0,0,22
D7701,0,0,9
D7702,0,0,256
D7703,0,0,34
D7704,0,0,273
D7705,0,0,46
D7706,0,0,23
D7707,0,0,15
D7708,0,0,73
D7709,0,0,38
D7710,0,0,17
D7711,0,0,76
D7712,0,0,56
D7713,0,0,221
D7714,0,0,90
D7715,0,0,52
D7716,0,0,57
D7717,0,0,58
D7718,0,0,101
D7719,0,0,259
D7720,0,0,7
D7721,0,0,13
D7722,0,0,240
D7723,0,0,18
D7724,0,0,14
D7725,0,0,118
D7726,0,0,28
D7727,0,0,80
D7728,0,0,32
D7729,0,0,121
D7730,0,0,33
D7731,0,0,13
D7732,0,0,6
D7733,0,0,68
D7734,0,0,92
D7735,0,0,118
D7736,0,0,22
D7737,0,0,106
D7738,0,0,162
D7739,0,0,79
D7740,0,0,31
D7741,0,0,66
D7742,0,0,107
D7743,0,0,181
D7744,0,0,117
D7745,0,0,116
D7746,0,0,31
D7747,0,0,77
D7748,0,0,40
D7749,0,0,15
D7750,0,0,6
D7751,0,0,14
D7752,0,0,21
D7753,0,0,54
D7754,0,0,131
D7755,0,0,18
D7756,0,0,6
D7757,0,0,19
D7758,0,0,14
D7759,0,0,12
D7760,0,0,22
D7761,0,0,10
D7762,0,0,19
D7763,0,0,53
D7764,0,0,3
D7765,0,0,458
D7766,0,0,1
D7767,0,0,29
D7768,0,0,44
D7769,0,0,2
D7770,0,0,9
D7771,0,0,70
D7772,0,0,16
D7773,0,0,64
D7774,0,0,11
D7775,0,0,24
D7776,0,0,1
D7777,0,0,19
D7778,0,0,18
D7779,0,0,37
D7780,0,0,30
D7781,0,0,49
D7782,0,0,35
D7783,0,0,61
D7784,0,0,8
D7785,0,0,110
D7786,0,0,43
D7787,0,0,25
D7788,0,0,0
D7789,0,0,4
D7790,0,0,0
D7791,0,0,0
D7792,0,0,5
D7793,0,0,2
D7794,0,0,2
D7795,0,0,4
D7796,0,0,17
D7797,0,0,13
D7798,0,0,0
D7799,0,0,0
D7800,0,0,3
D7801,0,0,5
D7802,0,0,0
D7803,0,0,7
D7804,0,0,9
D7805,0,0,3
D7806,0,0,0
D7807,0,0,59
D7808,0,0,0
D7809,0,0,124
D7810,0,0,11
D7811,0,0,285
D7812,0,0,40
D7813,0,0,54
D7814,0,0,33
D7815,0,0,322
D7816,0,0,93
D7817,0,0,1
D7818,0,0,6
D7819,0,0,7
D7820,0,0,15
D7821,0,0,28
D7822,0,0,6
D7823,0,0,10
D7824,0,0,3
D7825,0,0,10
D7826,0,0,36
D7827,0,0,2
D7828,0,0,11
D7829,0,0,2
D7830,0,0,9
D7831,0,0,71
D7832,0,0,41
D7833,0,0,12
D7834,0,0,4
D7835,0,0,43
D7836,0,0,13
D7837,0,0,16
D7838,0,0,44
D7839,0,0,37
D7840,0,0,147
D7841,0,0,65
D7842,0,0,18
D7843,0,0,70
D7844,0,0,12
D7845,0,0,28
D7846,0,0,75
D7847,0,0,14
D7848,0,0,49
D7849,0,0,0
D7850,0,0,40
D7851,0,0,44
D7852,0,0,22
D7853,0,0,24
D7854,0,0,2
D7855,0,0,12
D7856,0,0,0
D7857,0,0,15
D7858,0,0,5
D7859,0,0,7
D7860,0,0,27
D7861,0,0,19
D7862,0,0,17
D7863,0,0,4
D7864,0,0,0
D7865,0,0,0
D7866,0,0,28
D7867,0,0,7
D7868,0,0,17
D7869,0,0,0
D7870,0,0,22
D7871,0,0,18
D7872,0,0,16
D7873,0,0,2
D7874,0,0,4
D7875,0,0,0
D7876,0,0,16
D7877,0,0,5
D7878,0,0,9
D7879,0,0,5
D7880,0,0,33
D7881,0,0,0
D7882,0,0,37
D7883,0,0,31
D7884,0,0,16
D7885,0,0,30
D7886,0,0,1
D7887,0,0,17
D7888,0,0,24
D7889,0,0,1
D7890,0,0,5
D7891,0,0,205
D7892,0,0,76
D7893,0,0,122
D7894,0,0,112
D7895,0,0,257
D7896,0,0,5
D7897,0,0,2
D7898,0,0,10
D7899,0,0,137
D7900,0,0,130
D7901,0,0,28
D7902,0,0,162
D7903,0,0,449
D7904,0,0,102
D7905,0,0,162
D7906,0,0,58
D7907,0,0,24
D7908,0,0,104
D7909,0,0,24
D7910,0,0,165
D7911,0,0,68
D7912,0,0,7
D7913,0,0,16
D7914,0,0,0
D7915,0,0,70
D7916,0,0,7
D7917,0,0,26
D7918,0,0,351
D7919,0,0,42
D7920,0,0,9
D7921,0,0,5
D7922,0,0,26
D7923,0,0,120
D7924,0,0,62
D7925,0,0,3
D7926,0,0,1
D7927,0,0,6
D7928,0,0,31
D7929,0,0,6
D7930,0,0,8
D7931,0,0,10
D7932,0,0,75
D7933,0,0,17
D7934,0,0,24
D7935,0,0,48
D7936,0,0,7
D7937,0,0,21
D7938,0,0,10
D7939,0,0,49
D7940,0,0,16
D7941,0,0,1
D7942,0,0,20
D7943,0,0,65
D7944,0,0,38
D7945,0,0,19
D7946,0,0,43
D7947,0,0,80
D7948,0,0,154
D7949,0,0,80
D7950,0,0,125
D7951,0,0,9
D7952,0,0,11
D7953,0,0,4
D7954,0,0,62
D7955,0,0,4
D7956,0,0,4
D7957,0,0,1
D7958,0,0,0
D7959,0,0,33
D7960,0,0,1
D7961,0,0,1
D7962,0,0,3
D7963,0,0,121
D7964,0,0,54
D7965,0,0,0
D7966,0,0,11
D7967,0,0,20
D7968,0,0,3
D7969,0,0,1
D7970,0,0,5
D7971,0,0,5
D7972,0,0,39
D7973,0,0,9
D7974,0,0,2
D7975,0,0,46
D7976,0,0,0
D7977,0,0,1
D7978,0,0,19
D7979,0,0,1
D7980,0,0,5
D7981,0,0,1
D7982,0,0,13
D7983,0,0,5
D7984,0,0,8
D7985,0,0,10
D7986,0,0,13
D7987,0,0,19
D7988,0,0,0
D7989,0,0,2
D7990,0,0,42
D7991,0,0,4
D7992,0,0,3
D7993,0,0,14
D7994,0,0,5
D7995,0,0,0
D7996,0,0,23
D7997,0,0,60
D7998,0,0,2
D7999,0,0,2
D8000,0,0,16
D8001,0,0,14
D8002,0,0,0
D8003,0,0,32
D8004,0,0,39
D8005,0,0,36
D8006,0,0,0
D8007,0,0,12
D8008,0,0,3
D8009,0,0,35
D8010,0,0,11
D8011,0,0,16
D8012,0,0,13
D8013,0,0,23
D8014,0,0,11
D8015,0,0,8
D8016,0,0,8
D8017,0,0,1
D8018,0,0,3
D8019,0,0,7
D8020,0,0,4
D8021,0,0,8
D8022,0,0,60
D8023,0,0,10
D8024,0,0,22
D8025,0,0,59
D8026,0,39,0
D8027,0,31,0
D8028,0,0,21
D8029,0,0,24
D8030,0,0,4
D8031,0,0,4
D8032,0,0,17
D8033,0,0,14
D8034,0,0,2
D8035,0,0,115
D8036,0,0,123
D8037,0,11,0
D8038,0,0,128
D8039,0,0,19
D8040,0,0,15
D8041,0,4,0
D8042,0,0,21
D8043,0,0,2
D8044,0,0,60
D8045,0,0,110
D8046,0,5,0
D8047,0,6,0
D8048,0,0,14
D8049,0,4,0
D8050,0,8,0
D8051,0,0,14
D8052,0,0,3
D8053,0,0,5
D8054,0,0,9
D8055,0,0,17
D8056,0,0,2
D8057,0,0,6
D8058,0,0,17
D8059,0,0,3
D8060,0,0,2
D8061,0,0,25
D8062,0,0,39
D8063,0,0,44
D8064,0,0,175
D8065,0,5,0
D8066,0,4,0
D8067,0,6,0
D8068,0,6,0
D8069,0,6,0
D8070,0,0,4
D8071,0,0,20
D8072,0,0,8
D8073,0,0,12
D8074,0,0,2
D8075,0,0,2
D8076,0,0,24
D8077,0,0,4
D8078,0,0,3
D8079,0,0,8
D8080,0,0,22
D8081,0,0,6
D8082,0,0,11
D8083,0,0,10
D8084,0,0,3
D8085,0,0,0
D8086,0,0,211
D8087,0,0,22
D8088,0,0,2
D8089,0,0,2
D8090,0,0,7
D8091,0,0,5
D8092,0,0,2
D8093,0,0,6
D8094,0,0,2
D8095,0,0,6
D8096,0,0,3
D8097,0,0,33
D8098,0,0,0
D8099,0,0,36
D8100,0,0,19
D8101,0,0,1
D8102,0,0,6
D8103,0,0,2
D8104,0,0,12
D8105,0,0,23
D8106,0,0,22
D8107,0,0,15
D8108,0,0,4
D8109,0,0,30
D8110,0,0,4
D8111,0,0,19
D8112,0,0,2
D8113,0,0,13
D8114,0,0,2
D8115,0,0,10
D8116,0,0,33
D8117,0,0,0
D8118,0,0,35
D8119,0,0,2
D8120,0,0,8
D8121,0,0,6
D8122,0,0,12
D8123,0,0,0
D8124,0,0,0
D8125,0,0,9
D8126,0,0,2
D8127,0,0,8
D8128,0,0,3
D8129,0,0,0
D8130,0,0,0
D8131,0,0,1
D8132,0,0,314
D8133,0,0,296
D8134,0,0,13
D8135,0,0,52
D8136,0,0,88
D8137,0,0,29
D8138,0,0,23
D8139,0,0,26
D8140,0,0,38
D8141,0,0,8
D8142,0,0,11
D8143,0,0,12
D8144,0,0,4
D8145,0,0,4
D8146,0,0,30
D8147,0,0,31
D8148,0,0,41
D8149,0,0,7
D8150,0,0,16
D8151,0,0,12
D8152,0,0,0
D8153,0,0,5
D8154,0,0,5
D8155,0,0,8
D8156,0,0,16
D8157,0,0,14
D8158,0,0,31
D8159,0,0,25
D8160,0,0,21
D8161,0,0,3
D8162,0,0,2
D8163,0,0,2
D8164,0,0,1
D8165,0,0,3
D8166,0,0,14
D8167,0,0,5
D8168,0,0,9
D8169,0,0,5
D8170,0,0,14
D8171,0,0,1
D8172,0,0,0
D8173,0,0,0
D8174,0,0,1
D8175,0,0,4
D8176,0,0,27
D8177,0,0,8
D8178,0,0,0
D8179,0,0,0
D8180,0,0,4
D8181,0,0,2
D8182,0,0,0
D8183,0,0,1
D8184,0,0,3
D8185,0,0,1
D8186,0,0,0
D8187,0,0,0
D8188,0,0,9
D8189,0,0,4
D8190,0,0,2
D8191,0,0,1
D8192,0,0,38
D8193,0,12,0
D8194,0,9,0
D8195,0,9,0
D8196,0,0,3
D8197,0,4,0
D8198,0,0,5
D8199,0,0,0
